,ts_code,ann_date,year,div_proc,stk_div,div_chg_per,prima_20,prima_40,prima_60,prima_120,prima_240
5235,600326.SH,20190328,2019,实施,0.0,-1.0,0.20676672098865856,-0.04996351317443937,-0.014915234221001494,0.01618100295016034,-0.037699284896234975
5236,600326.SH,20180327,2018,实施,0.0,-0.9999999966666666,-0.010509496472651092,-0.06402219631632577,-0.00027570274095245484,-0.10637696012988773,0.2050295029870406
5237,600326.SH,20170328,2017,实施,0.3,5,0.17705909143451337,0.09018477293732485,0.11513590277884189,-0.16169718058418747,0.09872213030245103
5238,600326.SH,20160329,2016,实施,0.0,0.0,0.10055311506765308,-0.039152058077209895,-0.1036832695213471,0.12707187237689888,-0.018444510855988083
5239,600326.SH,20150408,2015,实施,0.0,-0.999999995,0.13721095920656268,0.22406627864514084,-0.06478683740741575,-0.1444152823290048,0.14890868505075705
5240,600326.SH,20100316,2010,实施,0.2,-0.8,0.005785021981830951,-0.01716763932193144,0.21223512592850513,0.14162114733624298,0.5356676860410465
5241,600326.SH,20080422,2008,实施,1.0,5,-0.23673373155883104,-0.04245413598394343,0.09264213484044648,-0.0023135398414494412,-0.09943146772937517
5242,600326.SH,20070417,2007,实施,0.0,0.0,-0.04322190356640787,0.23764665163929144,-0.05730881409037836,0.0023717433161691837,0.4628837115245661
5243,600326.SH,20040422,2004,实施,0.0,0.0,-0.003450623574020928,-0.04395950514490765,0.11419400258626355,-0.16362179618104655,-0.261664042010297
5244,600326.SH,20030318,2003,实施,0.0,-0.99999999875,-0.08422935542856569,-0.04355432281880711,0.0,0.0,0.0
5245,600326.SH,20020205,2002,实施,0.8,5,0.0,0.0,0.0,0.0,0.0
5247,601992.SH,20190329,2019,实施,0.0,-1.0,0.03467644609768672,0.017772270909660826,-0.0440971286686348,0.061882442278538896,-0.1295185156154639
5248,601992.SH,20180330,2018,实施,0.0,0.0,-0.03913413849411407,-0.028069863568771725,0.026942612002424315,-0.12400998756789605,0.19478335305776118
5249,601992.SH,20170330,2017,实施,0.0,-0.999999999,-0.014178667620525998,0.06688952373122525,-0.006607757726246555,-0.042217605123640256,0.018440566578591167
5250,601992.SH,20160324,2016,实施,1.0,5,0.033825479856037344,0.032120378178709164,-0.032970077601320646,0.06367813805013012,-0.06129506212480429
5251,601992.SH,20150327,2015,实施,0.0,0.0,-0.020044846810842842,0.02812622855091229,-0.11281343472565708,0.1110284530625445,-0.11690900603259624
5252,601992.SH,20140329,2014,实施,0.0,0.0,0.3153246864765866,-0.15301257705437432,-0.027048323803912533,0.186353214576783,-0.11863028365808703
5253,601992.SH,20130321,2013,实施,0.0,0.0,-0.1238222749406449,0.05446532751707234,-0.054049191901482274,0.21082720953724232,-0.219003787609515
5254,601992.SH,20120329,2012,实施,0.0,0.0,-0.11191072442225813,0.1534756892045932,-0.06173566292922461,-0.22706986119253192,-0.07963702790017746
5256,000065.SZ,20190402,2019,实施,0.0,-1.0,0.19573813490556158,0.029742466613110086,-0.07285506359924343,0.014167551090167985,-0.11095028842702437
5257,000065.SZ,20180328,2018,实施,0.5,5,0.16160956975508856,-0.0682237404182704,-0.07484061964128585,-0.1809302087480894,-0.4180153823244681
5258,000065.SZ,20170429,2017,实施,0.0,-0.999999998,-0.141417320247481,0.17629960150506707,0.16717698799733638,0.02111172697907504,0.3269334998148332
5259,000065.SZ,20160831,2016,实施,0.5,5,0.007719913067555373,-0.023439880660778956,0.11465055657331291,-0.043487849183237115,0.35986240358822497
5260,000065.SZ,20160331,2016,实施,0.0,0.0,-0.04222064154426164,0.011610285108349716,-0.061396132543465654,0.3204712502701208,-0.09990961276411581
5261,000065.SZ,20150324,2015,实施,0.0,-0.999999995,0.02748710320255965,0.010403683796129881,-0.1543261777832594,-0.08553182409709603,0.0975287000795142
5262,000065.SZ,20140331,2014,实施,0.2,-0.33333333333333326,-0.07966669117147362,0.15101011467342706,0.030673596940145265,0.38139322212380855,0.11875004167569281
5263,000065.SZ,20130326,2013,实施,0.3,5,0.04372264476778076,0.02586794063485498,0.30531957858646597,-0.24748550418464443,-0.00446496148923381
5264,000065.SZ,20120313,2012,实施,0.0,0.0,0.06163094519259271,0.046544270121056774,-0.17702768186747908,-0.10005530016011033,0.09829433810300592
5265,000065.SZ,20110329,2011,实施,0.0,0.0,0.18697384569891562,0.08964832532635292,-0.1929489173945761,-0.1229745540106002,-0.19559977742530632
5266,000065.SZ,20100323,2010,实施,0.0,0.0,0.13303564624005526,0.006953340773050876,0.02095308857547007,0.29265348289373705,-0.21719476320562225
5267,000065.SZ,20090324,2009,实施,0.0,0.0,0.15267884186655656,0.8777753025228192,0.33667279603092837,0.39406556112406843,-0.21614918759811452
5268,000065.SZ,20070213,2007,实施,0.0,0.0,-0.002770858003094956,0.02731037624357624,-0.1275393012178465,-0.15049551595734478,-0.323246031948055
5269,000065.SZ,20050419,2005,实施,0.0,-0.9999999983333334,-0.038576966300242765,0.016174919070072402,-0.08167243885258246,0.037284696764218195,-0.15526073876309343
5270,000065.SZ,20020730,2002,实施,0.6,5,0.043888005120942486,0.0,0.0,0.0,0.0
5271,000065.SZ,20020321,2002,实施,0.0,-0.9999999983333334,0.0,0.0,0.0,0.0,0.0
5273,000498.SZ,20190315,2019,实施,0.0,-1.0,0.014445670571620717,-0.06559821106611885,0.14203008462581912,0.1918278219073979,-0.17926034723490836
5274,000498.SZ,20180425,2018,实施,0.0,-0.999999999,-0.020384916503375705,-0.025774765470797822,-0.015222790634641714,-0.13711479554169992,-0.053110655178055244
5276,002062.SZ,20190329,2019,实施,0.0,-1.0,0.008731075763236618,-0.053098164382537116,-0.014562856202574137,0.0028788369167596084,0.09408857872100196
5277,002062.SZ,20180404,2018,实施,0.0,0.0,-0.0012181299703509785,-0.030604595803738643,-0.08681645387770798,-0.06505510412853033,-0.1632367145366358
5278,002062.SZ,20170325,2017,实施,0.0,-0.9999999974999999,-0.06746028677427662,0.0885860274329342,-0.06443895985836956,-0.16063537901529146,0.4034429928278005
5279,002062.SZ,20160326,2016,实施,0.4,5,-0.010352945339540232,0.04290717858076265,-0.07082704496152914,0.12968409283529359,0.4722028293476608
5280,002062.SZ,20150328,2015,实施,0.0,-0.9999999974999999,0.031721644230906954,0.09213022077467925,-0.15944199120520397,-0.07078634914046933,0.14112928986826057
5281,002062.SZ,20140329,2014,实施,0.4,5,0.07958669325919288,0.016806745983293236,0.005301505789558014,0.05039605122036317,-0.0019676346918287013
5282,002062.SZ,20130330,2013,实施,0.0,-0.999999996,-0.02342380373330155,0.005175592432575149,-0.023551342092718808,-0.05742049760394585,-0.03195322643123777
5283,002062.SZ,20120331,2012,实施,0.25,5,0.08616292815529358,0.030769238920220765,0.0007022162497343221,-0.1811810742273382,-0.2866487658025222
5284,002062.SZ,20110331,2011,实施,0.0,-0.999999998,0.019663332347100715,0.16098162044667474,-0.06840446425627988,-0.03905860046982834,0.06421731074486225
5285,002062.SZ,20100316,2010,实施,0.5,0.0,0.089132849052318,0.035309996157661505,-0.0783495074008822,0.08279953327835465,-0.1155186969050247
5286,002062.SZ,20090321,2009,实施,0.5,0.0,0.2402526333596171,-0.031095765246737295,0.219605814233649,0.43618329466457806,-0.029830945219649907
5288,002081.SZ,20190427,2019,实施,0.0,-1.0,-0.1039384354368601,0.05054647799963097,0.1718770480606837,0.027693545380431006,-0.21651965620186742
5289,002081.SZ,20180427,2018,实施,0.0,0.0,0.023083544252368693,-0.03169638609429337,-0.07819263698234069,0.17102032854239235,0.17168923130008062
5290,002081.SZ,20170427,2017,实施,0.0,-0.999999998,0.001120106310048552,0.07349251955636249,0.028997780933543993,-0.1308241569853572,0.07685010188479868
5291,002081.SZ,20160423,2016,实施,0.5,5,-0.0012945448931341863,0.1623594694239805,-0.03157539002597953,0.0718658495896829,-0.32482688706510277
5292,002081.SZ,20150428,2015,实施,0.0,-0.999999998,-0.22890726415472307,0.10317017176355692,0.2365957155161451,-0.0980959859771009,0.26137924203353213
5293,002081.SZ,20140412,2014,实施,0.5,0.0,0.013340205032116081,-0.03645387303760872,-0.10463650861383345,0.03905323010410444,-0.015641903435390514
5294,002081.SZ,20130424,2013,实施,0.5,0.0,0.10432115193229619,-0.0900064516778476,-0.030216592241161133,0.03325133588627405,0.42946689835264107
5295,002081.SZ,20120418,2012,实施,0.5,0.0,0.013819110178044935,0.09445431632850632,0.06584268555672979,-0.08884812855912028,0.22115860008213617
5296,002081.SZ,20110301,2011,实施,0.5,0.0,-0.04898777194036896,-0.07131257782668976,0.14324897319676744,0.3718727884524078,1.1247165778357289
5297,002081.SZ,20100312,2010,实施,0.5,0.0,0.12151386732273162,0.09440629777628651,0.158199920992516,0.3379345041367072,-0.16824962602627824
5298,002081.SZ,20090306,2009,实施,0.5,0.0,0.24105236806549746,-0.09270179561537939,0.17680065245963217,0.127223092361767,-0.023329018234225285
5299,002081.SZ,20080322,2008,实施,0.5,5,-0.027233159687138908,0.13858817213000796,0.16683985672626034,0.14223500636417086,-0.19677660117940532
5301,002135.SZ,20190326,2019,实施,0.0,-1.0,0.0647891853972935,-0.050512651115677376,-0.017252816961091932,0.019405565007226455,-0.05287936926945347
5302,002135.SZ,20180413,2018,实施,0.0,0.0,-0.041094727998543745,0.15275857891570976,-0.15204462131248264,-0.18524396711889812,0.09930755887362608
5303,002135.SZ,20170221,2017,实施,0.0,0.0,0.022514715836037924,-0.06390992392311101,-0.06523543204099091,0.002324260920333776,-0.10409584517437931
5304,002135.SZ,20160321,2016,实施,0.0,0.0,-0.11177432202889404,0.03106996454570221,-0.16478661902445557,0.17879217521738178,0.23912620531503181
5305,002135.SZ,20150317,2015,实施,0.0,0.0,0.20891701038268584,0.1720991629615085,-0.08074283273173077,0.032827524490558924,0.18423151501447022
5306,002135.SZ,20140401,2014,实施,0.0,0.0,0.03736415546071559,-0.005953381593619356,0.022793543405958294,0.01952560225859723,-0.11128741173443923
5307,002135.SZ,20130319,2013,实施,0.0,-0.999999999,-0.02618388173555175,-0.04994564155233294,-0.023443251775930096,-0.2431891690227883,0.32254933929577634
5308,002135.SZ,20120327,2012,实施,1.0,1.0,0.2369974539700508,0.014449899907525987,-0.04889606869922647,0.010978780341913241,-0.0904264901902464
5309,002135.SZ,20110226,2011,实施,0.5,5,0.12446716804797053,-0.059530260526315715,0.2082608460287405,0.13793097401555476,0.03284343095668274
5310,002135.SZ,20100413,2010,实施,0.0,0.0,0.030574006589723757,0.047914649311727286,0.05877512815343655,0.17882683045313774,-0.011593004596349266
5311,002135.SZ,20090428,2009,实施,0.0,0.0,0.1581343363104588,-0.08607796763615339,0.08879067240545835,0.5773581112792305,-0.2664810314169883
5313,002140.SZ,20190330,2019,实施,0.2,5,0.08800213715168836,-0.0255736419174043,0.06456819715980844,-0.053890882449240785,-0.10024337831784447
5314,002140.SZ,20170331,2017,实施,0.0,0.0,-0.020355186162296257,0.07422511084629191,0.02663158780675201,-0.11683892322321165,0.005145142241012257
5315,002140.SZ,20160331,2016,实施,0.0,0.0,0.004351735869523754,-0.07496232350218712,-0.11563860667824588,0.13750368772980326,-0.05903595101207204
5316,002140.SZ,20150331,2015,实施,0.0,0.0,0.02799851542750531,0.0082294341308633,-0.012910069545405745,-0.24773100667884584,-0.05866281076883639
5317,002140.SZ,20140331,2014,实施,0.0,0.0,0.005762495405182699,0.02594017588363373,-0.05326679345302787,-0.04644157766436474,-0.28087580576201265
5318,002140.SZ,20130330,2013,实施,0.0,0.0,0.10208730093103546,0.10663347840008508,0.0839632695405843,-0.14160919920783988,0.2745571437004297
5319,002140.SZ,20120331,2012,实施,0.0,-0.9999999983333334,-0.014082033027827956,0.0601115716261984,-0.13065069353172643,-0.017621785901067888,0.1469255449830058
5320,002140.SZ,20110331,2011,实施,0.6,-0.4,-0.05875801622748045,0.1006017279371505,-0.02156026914405107,0.41809604810126233,0.16737272620452592
5321,002140.SZ,20100329,2010,实施,1.0,2.3333333333333335,0.2252516758288552,0.2027049772339753,-0.07151689050076782,0.2745053132515378,0.2592528707763111
5322,002140.SZ,20090326,2009,实施,0.3,-0.5,0.05160221260726128,-0.013980073152961237,-0.11768857620648421,0.17631865331592333,-0.38500301301899165
5324,002178.SZ,20170415,2017,实施,0.0,-1.0,-0.1297817599755,0.059501998430564695,-0.0035576490547696293,0.10233185954130808,-0.10556646020162153
5325,002178.SZ,20160421,2016,实施,0.0,-0.99999999875,0.012410102344635021,0.03869692104543376,0.053546400276892614,-0.022961161859294088,-0.20620313090739273
5326,002178.SZ,20150211,2015,实施,0.8,-0.27272727272727276,0.6470188848647662,0.04442360268328094,0.012550606136100706,0.10116100384771931,0.6621247873792091
5327,002178.SZ,20140311,2014,实施,1.1,5,-0.07478424537322292,0.3794780152781221,0.25733948743059964,0.002318737806586757,0.28537013777141307
5328,002178.SZ,20130228,2013,实施,0.0,-0.9999999974999999,0.08295448659331939,-7.844925650968282e-05,0.06189025213263388,0.05536908499570181,-0.0018941086626320658
5329,002178.SZ,20110411,2011,实施,0.4,1.0,0.08633329739543472,0.06656872205972708,-0.10931709651987098,-0.13640182144308266,0.31607127877591856
5330,002178.SZ,20100410,2010,实施,0.2,5,0.17565807322972238,0.04619450277542314,0.03608492837149013,0.05962003945769356,-0.0929657331359538
5333,002310.SZ,20190422,2019,实施,0.0,-1.0,-0.08665907363387071,0.021759966106306816,0.013195597907474266,-0.21080143929157102,-0.4633491438829984
5334,002310.SZ,20180420,2018,实施,0.0,0.0,0.024551633945869344,0.08104962767396806,0.0036261864210944683,-0.1808059905399121,0.19537344071116491
5335,002310.SZ,20170418,2017,实施,0.0,-0.9999999993333333,0.12730207597955623,0.09325632960374808,0.036364460547317234,-0.2038468032361308,0.8436943643024128
5336,002310.SZ,20160415,2016,实施,1.5,5,0.15275095135246275,-0.1137804175907372,0.07702693646900594,-0.2549598265937336,-0.17260911712910332
5337,002310.SZ,20150418,2015,实施,0.0,-0.999999998,0.07437695654053567,-0.002372263767880356,0.0970873988049501,-0.24442881603204358,-0.10100415893992831
5338,002310.SZ,20140411,2014,实施,0.5,-0.5,-0.15055779405903547,-0.025035245303222986,-0.05703781580524492,0.004855172002273811,-0.1588146671887396
5339,002310.SZ,20130418,2013,实施,1.0,0.005747343192674494,0.22602788925408412,-0.04453200385228573,0.24783474888321777,-0.009545280858197058,0.22727951672888924
5340,002310.SZ,20120423,2012,实施,0.9942855,-0.005714499999999956,0.023537629911202673,0.0760150592895179,0.22084883048373638,-0.20298019604892648,0.2539952087601278
5341,002310.SZ,20100728,2010,实施,1.0,1.0,0.10011008403676724,-0.1263141269916267,0.2983517317482516,0.6596053695040398,1.4331058374059649
5343,002375.SZ,20190430,2019,实施,0.0,-1.0,-0.08125434148880117,0.011969727359189442,0.03901777764387204,0.06981251212279016,-0.0673344411129907
5344,002375.SZ,20180427,2018,实施,0.0,0.0,0.00804583314605245,0.022566593495486842,-0.07063620138425497,-0.13491776354641416,-0.19315026420310122
5345,002375.SZ,20170428,2017,实施,0.0,0.0,-0.10133712376906034,0.052211083854522666,0.024547771687843722,-0.11014132455272474,-0.055566579687014506
5346,002375.SZ,20160422,2016,实施,0.0,-0.9999999979999827,-0.08677937854772799,-0.0010492360380974786,0.1422468694245469,-0.08972902301847585,-0.326143105216131
5347,002375.SZ,20150429,2015,实施,0.4999957,0.6687454964343609,-0.06349837317041729,0.1249642637359194,0.05508492006580723,-0.265994164903236,-0.007872368316426348
5348,002375.SZ,20140426,2014,实施,0.2996237,5,0.004986122310081331,0.006428708667296279,0.036260485830872824,-0.056323682787185914,0.1460092148319867
5349,002375.SZ,20130330,2013,实施,0.0,-0.999999998,-0.04441056381685082,-0.07320250552467122,-0.049844191272449545,-0.006781905661557119,0.4203152978302642
5350,002375.SZ,20120320,2012,实施,0.5,-0.5,0.21001994113328704,0.13426399839285463,-0.004595736420271113,-0.2016189808486959,-0.041700856228638394
5352,002469.SZ,20190322,2019,实施,0.0,-1.0,-0.002165940690523671,-0.062464151287797365,-0.011783359031873886,0.0655641814226795,-0.08359493305789256
5353,002469.SZ,20180316,2018,实施,0.0,0.0,0.10822778467627714,-0.18400864006862472,-0.01800956170448831,-0.15346643411023564,-0.19703630210073697
5354,002469.SZ,20170228,2017,实施,0.0,-0.999999998,0.07606860455535136,0.0014863913862812606,-0.030877134236862114,-0.05569899421434765,0.08755459123184539
5355,002469.SZ,20160318,2016,实施,0.5,5,-0.049724348341294355,0.05631798326252202,-0.09856570982416446,0.07724860602886796,-0.2068994148452944
5356,002469.SZ,20150317,2015,实施,0.0,-0.9999999966666666,-0.13515064411904176,0.5180628010998394,-0.06386992451587337,-0.206803784692971,-0.0016526798991076674
5357,002469.SZ,20140312,2014,实施,0.3,-0.4,0.11774755378763846,-0.008354802684190421,-0.024953547170267765,0.04843292516272757,-0.012092554500255481
5358,002469.SZ,20130227,2013,实施,0.5,0.0,0.15008670459197226,-0.01706291573182639,-0.010435539438207297,0.04969431607037955,0.15418241439206537
5359,002469.SZ,20120222,2012,实施,0.5,-0.28571428571428564,0.044666730488577056,-0.13700091060539088,-0.06656158678155066,0.09699350970381748,0.040851632152385964
5361,002482.SZ,20190420,2019,实施,0.0,-1.0,-0.04737516593652358,0.0326010957077052,-0.018290792388989452,0.056819460677008715,-0.20364588029928532
5362,002482.SZ,20180330,2018,实施,0.0,0.0,0.013028235268285115,0.09477633436711552,-0.05694059141170482,-0.11350049618178537,-0.0610250934371962
5363,002482.SZ,20170408,2017,实施,0.0,-0.9999999993333333,0.06113007601025444,-0.012545123459793195,-0.007917946783024599,0.04179012603673904,0.05770108773074667
5364,002482.SZ,20160423,2016,实施,1.5,5,-0.09111332781159054,0.09338509759687685,-0.13758915634907087,0.3585275763922102,0.11480994354166918
5365,002482.SZ,20150416,2015,实施,0.0,0.0,0.1274976876313001,-0.018557366493504146,0.10285358094020047,0.012428805805128507,-0.09195366476626121
5366,002482.SZ,20140425,2014,实施,0.0,0.0,-0.07267723383929192,-0.02124244803687092,-0.09881648862080084,-0.11031528140222502,0.08048178050230193
5367,002482.SZ,20130426,2013,实施,0.0,-0.9999999983333334,0.1291774133400787,-0.08317837850657306,-0.03807768851200111,0.09954444433327536,0.6025938238282171
5368,002482.SZ,20120426,2012,实施,0.6,-0.4,-0.15748077005363104,-0.00646494944447229,0.15319754221178883,-0.006287393975885847,-0.20036936984709464
5370,002542.SZ,20190429,2019,实施,0.0,-1.0,-0.12047390608194752,0.1475534485057246,-0.0240756153196664,0.005260681744756024,-0.288301975774219
5371,002542.SZ,20180426,2018,实施,0.0,0.0,0.04068773624516364,0.00017191557146012393,-0.008961320496538416,-0.16947437604121984,-0.37485879138464895
5372,002542.SZ,20170427,2017,实施,0.0,-0.999999998,0.20649925928586654,0.08945538890976534,0.13772987686846605,-0.13003086409143882,-0.16533296350698012
5373,002542.SZ,20160319,2016,实施,0.5,-0.5,-0.01719987663652356,0.08743601144292601,0.12133544809282437,0.09531552624896733,0.4227839084556493
5374,002542.SZ,20150418,2015,实施,1.0,0.0,0.04487597288701495,0.14011195837016088,0.06234704933571278,-0.31861335231433296,0.4773783688900317
5375,002542.SZ,20140315,2014,实施,1.0,5,0.3338063441992387,0.04042046992381776,-0.0640676759181914,0.02278786386656928,-0.005395042649922188
5376,002542.SZ,20130420,2013,实施,0.0,-0.999999999,-0.008012460161547552,0.0030769140701716324,0.03545658040657318,-0.05077715065893007,0.4770357923416071
5377,002542.SZ,20120420,2012,实施,1.0,1.0,-0.04260128870521285,-0.02335748977294272,0.014426489480497295,-0.10835162380498986,0.15977712749536943
5379,002620.SZ,20190427,2019,实施,0.0,-1.0,-0.053004440857746915,0.022298223687609475,-0.018051241634159165,0.05815773321216833,-0.1745201236519427
5380,002620.SZ,20180426,2018,实施,0.0,-0.9999999993333333,-0.02220642836523945,0.10686903675774206,-0.10377993874448421,-0.24870848905794418,-0.2584349458129661
5381,002620.SZ,20170426,2017,实施,1.5,5,-0.27940658566313825,0.10340544679421426,0.030023780124298627,-0.08900934627183943,0.44707837024811226
5382,002620.SZ,20160423,2016,实施,0.0,0.0,0.26105093579855687,-0.07233438789306135,0.19466838601698488,0.08291768857103698,0.3009616417293728
5383,002620.SZ,20150425,2015,实施,0.0,0.0,0.23802682301564948,0.06666887379626951,0.08038053018288105,-0.32385463975877504,0.10778825838304495
5384,002620.SZ,20140425,2014,实施,0.0,0.0,-0.052051893500932644,0.004300546646070158,0.0035911541570132766,0.08962268336723955,0.17059684528430163
5385,002620.SZ,20130424,2013,实施,0.0,-0.999999998,0.13635236734750844,-0.12915141634800464,-0.024426047428265485,-0.08506744776319963,0.20789793625656805
5387,002628.SZ,20170427,2017,实施,0.0,-1.0,-0.11218377235768673,-0.04057693793006811,-0.00075712828790786,0.0024548647465554296,0.029417506422101836
5388,002628.SZ,20160330,2016,实施,0.0,0.0,-0.2064518280142078,0.1003705310070453,0.32463126066358083,-0.015475745888131054,0.2651760683165807
5389,002628.SZ,20150415,2015,实施,0.0,0.0,0.01334728971797472,-0.04430831962207582,0.009252146291590657,-0.24522600361637514,-0.03655879951851171
5390,002628.SZ,20140314,2014,实施,0.0,-0.99999999875,0.04049598086917916,0.0005356807932082042,-0.014044219609908759,0.0026640501461618893,-0.006914173554059544
5391,002628.SZ,20130830,2013,实施,0.8,5,0.02753186263932128,0.12070826766773957,-0.03476475148988878,0.0036443207594238913,-0.16035356281097468
5392,002628.SZ,20130315,2013,实施,0.0,-0.999999999,0.013876993453266762,0.033092609126328165,-0.03850141356010539,-0.24731566816141026,0.10106509747530579
5394,002663.SZ,20190426,2019,实施,0.0,-1.0,0.0882110113626422,-0.13460347926222294,0.16523760508882335,0.09510216831188956,-0.25032008314350973
5395,002663.SZ,20180423,2018,实施,0.0,0.0,-0.08729184733379924,-0.10036073381678667,-0.04626371882763536,0.021441935841113313,-0.07037391748815147
5396,002663.SZ,20170225,2017,实施,0.0,0.0,-0.03311228304504854,0.008900534841533636,-0.07519863477542277,0.03161727635817191,-0.11941678930195665
5397,002663.SZ,20160420,2016,实施,0.0,-0.9999999993309926,0.10132776869897486,0.036520027628959006,-0.03729790403859501,-0.1233627848549117,0.06930667418707426
5398,002663.SZ,20150310,2015,实施,1.494752,5,-0.14868449996006217,-0.08399540255046722,0.056787110179496336,-0.004493585971048097,-0.22508443275261947
5399,002663.SZ,20140228,2014,实施,0.0,-0.999999999,-0.009694726162855494,-0.06453939596104019,0.10399837375861876,-0.030028033628606066,0.08890907768171297
5400,002663.SZ,20130409,2013,实施,1.0,0.6666666666666667,0.05095081700144033,-0.0025596382868636747,-0.005561295034272495,0.03736650966264454,0.03731588504622296
5402,300197.SZ,20190427,2019,实施,0.0,-1.0,0.001432222744571554,-0.0405641325364301,0.06128870036109091,-0.5253525655912182,-0.04671498495956394
5403,300197.SZ,20180417,2018,实施,0.5,5,-0.020600100666748,0.08393518052417859,-0.10758738929659195,-0.21712872486232182,0.20305761216391582
5404,300197.SZ,20170418,2017,实施,0.0,-0.999999998,0.15605051123507518,0.047608160876156935,-0.007959948772925607,-0.0753747343482486,0.3682129982186524
5405,300197.SZ,20160826,2016,实施,0.5,4.0,0.20837067400240672,-0.0485972058901305,0.08206813349739517,0.09864853602062018,-0.04650172668479435
5406,300197.SZ,20160419,2016,实施,0.1,-0.8,0.06527359158926327,-0.1027011713058974,0.1543649570510477,-0.0989572736148141,-0.15455919202935753
5407,300197.SZ,20150825,2015,实施,0.5,5,0.39047388397560634,-0.04671149951934239,-0.0011680956353312677,0.027410259457881114,-0.1680725957838336
5408,300197.SZ,20150421,2015,实施,0.0,-0.9999999983333334,-0.020946717937658565,0.01944489330365573,0.11866933788549638,-0.2617297221206981,0.014136311963081294
5409,300197.SZ,20140415,2014,实施,0.6,0.19999999999999996,-0.2365948896577611,-0.05440153596309649,0.0496759279833181,0.05944242488175755,-0.0034458899730551718
5410,300197.SZ,20130319,2013,实施,0.5,-0.37500000000000006,-0.01874932298713461,0.24519228973600504,0.029033332002438517,-0.1439415255249633,0.5421827762932787
5411,300197.SZ,20120313,2012,实施,0.8,-0.11111111111111108,0.07612750137250801,0.0016458089613369253,-0.14898268733549358,-0.05339921007669979,0.7717629258404608
5413,600039.SH,20190420,2019,实施,0.0,-1.0,-0.03820412009314078,0.02637468817864952,-0.048456894501635706,0.00965363617250925,0.10067024244614009
5414,600039.SH,20180414,2018,实施,0.0,0.0,-0.02193506025814318,0.030691292368928202,-0.05852161833391201,-0.09809144227604072,-0.12436745436265328
5415,600039.SH,20170415,2017,实施,0.0,0.0,0.07994213137784123,-0.06296744727189962,0.008494171592895006,0.11556880851777374,0.061737359840794204
5416,600039.SH,20160415,2016,实施,0.0,0.0,-0.012865105943088984,-0.011919139270451184,-0.02659812882727297,-0.004961835132605397,-0.14729514989236936
5417,600039.SH,20150422,2015,实施,0.0,-0.999999999,0.07490000673913721,0.09016245165153158,0.03613650136132751,-0.19776347876037703,0.48144006228520664
5418,600039.SH,20140830,2014,实施,1.0,5,0.11801457147976158,-0.024258355865104164,0.024461896675069372,-0.015829374257548934,-0.050639583157439105
5419,600039.SH,20140328,2014,实施,0.0,0.0,-0.015461566261139148,0.014270276264622739,-0.061845688640247753,0.06150936044609279,-0.1119200920655895
5420,600039.SH,20130328,2013,实施,0.0,-0.99999999875,-0.03664338940848555,0.059259400615459645,0.029254252592221475,0.17552661702126926,0.17226996516087545
5421,600039.SH,20120328,2012,实施,0.8,0.3333333333333335,0.19911584262576998,0.03305146624812916,0.06251106816401975,-0.22948516512076622,0.15311525609107313
5422,600039.SH,20061115,2006,实施,0.6,1.9999999999999998,-0.10953505052456436,0.027482290755394878,-0.07825770139426858,0.6347786956490522,-0.06958113448387515
5424,600170.SH,20190329,2019,实施,0.0,-1.0,0.01286998788120175,-0.018093388465534654,9.361552718867294e-05,0.0993762895014958,-0.02619178210972939
5425,600170.SH,20180328,2018,实施,0.0,-0.9999999947368421,0.022501462681984608,0.05698316730429753,-0.022202800674111733,-0.039929957404622574,-0.06052481258731901
5426,600170.SH,20170325,2017,实施,0.19,-0.050000000000000044,-0.03677179884658355,-0.020501392342871183,0.03225099996741787,0.07631782976297896,-0.038762306543035474
5427,600170.SH,20160326,2016,实施,0.2,-0.33333333333333326,-0.018623343177783913,-0.10335048625678833,-0.07854663126397476,-0.06176531230226123,0.00019629281582611569
5428,600170.SH,20150328,2015,实施,0.3,0.0,-0.08811112200958326,0.17645785634277789,0.036774356214938075,0.2293894553646998,-0.05876161814912695
5429,600170.SH,20140319,2014,实施,0.3,0.4999999999999999,-0.02900399843419199,0.07103457400139246,-0.07375170373075923,-0.07485267599850987,0.29965353609185197
5430,600170.SH,20130328,2013,实施,0.2,-0.8,0.006674017617727346,-0.03937965882039618,-0.009959196987307517,-0.14686765591763506,0.7660095239563158
5431,600170.SH,20120327,2012,实施,1.0,5,0.0806786508643007,0.022270320136904553,0.09550178030601719,-0.210960610712004,-0.16625274875993512
5432,600170.SH,20110325,2011,实施,0.0,0.0,0.011629800620500896,0.07906967381087004,0.0004957183478908611,0.1284041515178913,0.016953306394953627
5433,600170.SH,20100325,2010,实施,0.0,0.0,0.006405633505922159,-0.022412102714704063,0.06982451399837397,-0.012976886532519605,0.030203682008839605
5434,600170.SH,20090327,2009,实施,0.0,0.0,0.04876653037501244,-0.01117452532017793,0.041644329513323086,0.16986664803444085,0.016802635841200786
5435,600170.SH,20080325,2008,实施,0.0,0.0,-0.0002588706386595918,0.22628724604566708,0.031009755814092044,-0.05373352171293955,0.030178396248284
5436,600170.SH,20070324,2007,实施,0.0,0.0,0.12100774932051239,0.1683498139570272,0.013837230870498818,-0.1753336318852804,-0.07331652704325209
5437,600170.SH,20060325,2006,实施,0.0,0.0,0.019966997927391317,-0.0568961175177467,0.005438023608747233,-0.25896219604616877,0.04693055731297968
